Каллорий сожжено,Вес,Возраст,Пол,Продолжительность,Частота сердцебиений,Индекс массы тела
303.335848,75.78344588,59,2,44,142,32.3907532
124.0101235,74.72794253,55,2,55,106,21.53606707
177.6175774,59.26063317,19,1,45,179,22.17044072
267.1960394,57.60014134,54,1,50,165,26.62900605
471.8994996,91.09101955,37,2,57,177,34.66990615
385.3836507,70.05759552,36,2,30,150,19.77994975
140.3624453,56.02707631,49,1,33,125,32.81361034
282.9175878,80.90212572,52,1,50,135,20.57714395
345.9113413,63.01936571,48,2,57,173,25.27986977
354.7001984,62.96278891,35,2,57,132,22.84323368
376.7657411,88.82178333,18,2,34,108,32.43529617
166.6729188,68.57507615,31,1,33,175,24.53163889
379.2602797,85.56470779,29,1,41,166,33.9808083
199.9150984,88.56231881,29,1,44,175,31.97856855
365.6298646,100.3839363,24,2,53,105,25.11769439
141.1621497,61.90195838,25,1,45,146,26.3244277
307.9112535,102.8495006,52,2,56,128,20.46979088
458.6425542,84.80361736,39,2,45,108,31.95463996
142.8082243,71.12399167,48,1,30,102,23.37806073
372.9567561,64.55694959,36,1,21,159,19.51754333
295.6674005,57.75529561,32,1,55,159,19.94030478
490.6313723,56.43678198,54,1,47,167,29.56815066
447.8187079,71.46668846,19,1,43,150,19.60143243
212.7601635,70.76144048,33,2,59,135,30.93193467
415.5148473,86.00031733,18,1,27,124,30.0786952
453.9852741,54.47839479,53,1,51,167,31.12665049
171.6909305,70.9374917,32,2,21,175,27.82274489
431.7727844,54.7393405,59,1,47,156,29.41597622
330.9421326,60.27403534,58,1,45,141,30.1785347
180.7492713,97.37406569,21,2,51,134,34.0111318
287.717475,95.27731395,48,1,26,162,22.66468453
188.9364788,68.25122018,44,2,20,110,21.38642924
479.1431882,79.07194643,41,2,37,135,26.36201609
213.5216035,67.50465851,36,1,35,173,26.6299023
348.8705249,85.17869031,46,1,52,120,27.60450134
409.5581666,94.49970498,52,1,37,112,29.3123708
171.9051722,97.28277623,20,1,31,128,23.78774245
471.3259214,58.86971402,46,1,52,178,19.21554105
297.2091799,62.51560473,45,2,54,121,25.23575498
135.043026,72.98904801,21,1,59,144,30.00203193
495.3225414,54.15986507,37,2,21,147,28.48726876
137.9547583,90.00374448,39,1,40,176,19.62386086
300.009398,64.9524981,27,2,38,155,26.74935998
438.6701013,57.23538062,22,1,35,128,27.02250612
136.082259,63.81789245,36,2,47,108,26.35857899
237.7614515,55.59184862,47,1,23,106,31.59722805
132.950937,96.50821979,52,1,47,128,26.85908468
274.7784474,80.79226936,45,1,44,113,20.08889509
457.1161928,75.4598353,57,2,29,146,33.05621102
104.2124529,70.94056493,22,2,33,147,18.9056544
154.3621146,102.2511433,37,2,32,166,18.75767932
485.3130517,94.00573022,42,1,54,151,30.78598763
408.3061596,87.79253409,40,1,38,152,29.73549971
189.6955531,58.54789911,23,1,60,159,27.35161045
490.6129485,50.62161357,50,2,52,165,26.06247383
163.4166723,63.84292053,48,1,59,128,31.46774584
342.4772097,93.55125205,41,1,50,164,20.8726961
321.438254,59.29500177,23,1,25,100,31.19976734
112.0126729,96.77780611,30,1,39,147,22.76136996
491.1746602,78.49182906,57,2,24,118,30.82362343
150.994076,80.35484694,30,2,39,120,28.77691164
368.2496509,80.26473335,30,2,50,179,23.57253678
465.9014805,92.01028111,21,2,22,155,29.4823292
407.0329152,75.33072392,57,2,37,138,31.15442105
420.3832652,73.12196827,48,1,47,124,33.11321105
113.0566804,59.59032132,31,1,20,136,26.71117451
375.0467367,101.044989,31,2,49,105,23.60580786
343.4474527,63.34290033,45,2,47,180,22.68143717
286.9111375,55.36890464,43,2,46,128,28.20857191
199.8412266,88.50268982,44,2,45,129,23.99110572
480.869083,66.75709764,38,2,57,102,30.72738678
355.2381231,75.8994106,49,1,51,169,25.90513632
252.5736694,88.47658111,35,2,20,123,26.52502091
137.8863724,62.86491912,42,1,39,130,20.06012865
310.2497536,91.54791013,53,2,43,131,33.11422015
295.0599017,51.4154013,36,2,20,154,18.91631584
377.6093715,88.78286818,33,1,34,110,32.93105281
227.456204,76.84679626,52,1,25,154,31.88867952
196.5616672,69.56917403,30,2,40,167,22.35512149
461.5785686,83.7546794,30,1,36,169,27.98457639
394.6624923,93.74093649,32,2,58,156,27.95420317
445.8528169,70.62193342,25,2,36,109,34.32105269
498.9579994,59.53389444,33,1,39,113,26.76627135
118.2113448,96.84465937,53,2,35,148,34.99311428
252.286426,69.28252875,51,1,33,126,25.11287323
453.6371968,68.8667778,46,2,30,137,31.13083923
491.5094406,77.97451577,59,2,35,111,30.00974049
214.6255261,74.09952598,44,2,24,147,34.85216293
478.475303,84.38983384,59,1,32,101,31.42836213
316.2841463,64.07124905,38,1,56,112,34.43280704
439.4234024,88.98753319,32,2,49,100,21.67523262
494.471753,78.13456889,55,1,44,166,33.35103023
371.6237587,80.95556221,36,1,46,175,30.82604268
212.0248692,68.67013252,23,2,56,122,29.38804159
437.9772104,69.67773461,24,1,50,126,19.6886752
225.2806299,91.30017093,26,2,56,129,28.07262927
165.1316113,83.12179134,29,2,49,160,30.61433064
493.227582,63.19760422,38,2,25,124,32.31884057
220.770459,72.88181225,19,1,44,147,33.53918345
103.4581432,50.66332074,43,1,40,157,33.91639131
146.3929276,69.91234592,51,2,28,162,24.20931043
205.6277081,79.77036507,38,2,29,102,25.41107892
215.9741306,54.33275436,18,2,35,165,34.77359461
205.6521864,78.52735705,54,2,28,105,25.99997212
161.3276344,86.74744964,47,2,45,112,30.89676891
181.9038963,50.35946337,48,2,31,158,18.72840981
146.6437589,68.3000872,59,2,22,100,34.10714505
477.2564684,93.77519514,31,2,38,156,21.53393842
296.8994737,69.74366607,30,1,57,140,28.65333743
325.7107902,89.00445941,18,2,43,160,31.55611557
240.2022704,79.43791463,39,1,21,178,27.58977188
156.7942254,67.31095177,23,2,44,116,22.50996528
203.1872821,52.90479912,60,2,27,125,22.85324484
249.8506895,65.57778586,43,2,56,153,28.03188774
457.3129793,73.29393045,46,1,54,167,29.86165004
382.0122299,54.14888928,54,2,42,103,20.64799177
494.9177585,71.08494922,36,1,51,144,25.821001
445.4288851,87.40822315,39,1,35,102,21.63192666
187.7375891,88.0395288,34,2,36,147,25.89450903
337.5241272,92.95209784,53,2,56,142,27.42115923
475.3027936,91.5782747,53,1,37,169,30.04800519
474.1942523,47.47120471,32,2,21,163,28.31827082
296.9068842,72.41222923,54,2,50,119,22.1859908
497.0080294,79.2396915,50,2,38,120,27.33053506
157.1475029,75.84784937,43,2,30,126,19.64455252
403.9875752,83.06983563,40,1,53,115,26.03801803
322.1451315,88.35767688,35,1,50,124,19.64824823
470.2849771,72.26385897,33,1,34,143,32.1681362
341.8191422,98.33896153,54,1,21,101,25.88601988
432.6265431,75.89739395,31,2,44,104,26.43768913
346.7771755,82.03882649,44,1,43,179,23.86278992
439.9784185,90.99579389,31,1,32,126,20.1713009
209.2354455,50.78302427,51,2,51,166,18.75311618
162.1807211,57.47397375,51,2,38,153,29.50774073
444.6620816,76.96641277,48,1,35,105,26.59126991
183.561947,99.37388835,55,2,50,143,27.27328761
467.7786661,60.20501634,38,2,36,177,20.05829959
433.7047373,95.29799615,29,2,45,127,34.61559205
105.5006136,95.07090075,59,2,33,133,30.14820071
101.6110292,90.67937038,28,2,30,149,32.31848112
225.3807456,62.66558481,48,1,24,110,18.5839645
240.310217,68.5561228,31,2,53,150,24.24902246
383.2770807,97.57937871,39,1,41,138,21.61891013
386.9846871,60.38052315,18,1,42,116,33.8162512
152.5259825,73.04629741,43,2,29,134,21.6966655
306.0298779,84.62235144,33,1,21,119,33.21855743
258.4457742,56.03473853,45,2,32,102,28.42809983
124.6191504,88.03799078,59,2,23,101,28.35486097
228.7698722,74.22217925,50,2,51,161,28.36851117
483.5695605,72.65921567,45,1,50,160,28.20654557
161.7703077,93.49511748,31,1,60,176,23.87350333
449.9829573,89.24679947,24,1,37,103,25.03030283
250.4108026,81.66108867,30,1,60,180,22.63770078
342.9874671,65.7363641,22,2,45,148,19.59751666
135.6466865,56.25463108,51,1,22,166,25.41224848
417.3096885,54.66049864,24,1,35,152,28.20107277
207.4921629,71.0527618,31,1,28,138,33.36932183
211.6961083,85.82049663,48,2,55,164,25.33271187
389.4085796,85.56359736,58,2,46,173,22.7119357
418.0541345,88.13117033,30,1,49,122,29.19102478
319.1615626,91.4260315,31,2,29,159,24.26770377
453.0379044,70.0891426,21,1,56,179,28.8900538
483.5707708,80.22965536,47,2,47,107,29.57117964
163.9767902,70.40455148,60,2,32,142,30.14985023
458.527159,73.68282765,49,1,42,176,19.53116022
141.914329,49.24394517,50,2,21,136,26.25121709
111.2892031,80.65394447,43,1,58,140,32.83048208
406.7549989,101.4486989,37,2,39,163,30.91128638
331.1677635,49.91709228,30,2,42,164,26.89732544
247.8027617,93.84045287,56,2,52,167,32.03961505
468.4419489,93.30931068,27,1,45,101,29.26280744
498.5197448,92.51224215,54,1,59,170,33.58117187
381.2369309,92.85144957,32,2,59,168,30.90837477
120.2586875,68.64606364,49,1,58,140,19.43355106
110.1047908,68.37410286,31,1,51,121,32.29535076
103.6186101,58.22710964,52,1,59,105,28.09869375
234.4204526,90.48740227,18,1,43,165,31.46976972
462.9500059,82.03628439,24,1,55,106,30.98460205
167.2148937,83.96336911,33,2,33,127,34.15453449
200.6141928,69.58229341,45,2,53,178,29.16840895
459.0889825,95.24904337,23,1,41,103,21.31157004
180.5553081,74.09730254,52,1,54,101,22.34232521
196.7234694,76.12834898,48,1,53,176,19.66284222
390.7839381,88.87009864,34,2,60,170,29.43727941
384.1242005,88.32979184,52,1,52,164,32.54395683
481.6046042,54.51991133,59,1,54,167,34.49243648
361.5582944,59.61660909,21,1,54,128,27.76311676
261.4002718,85.90220376,60,2,44,158,26.25321323
247.2407821,77.45576397,18,1,41,178,34.13328439
258.5667426,58.56542573,27,1,40,132,33.86880383
445.4305356,48.71985942,54,2,26,155,31.98874622
453.5355065,67.70441758,45,2,42,125,29.40585237
106.4468335,91.12775445,30,1,48,141,27.24855399
132.8660094,74.22701334,29,1,52,177,34.66369976
496.5347499,87.56306886,29,2,26,100,21.06494387
470.023907,77.48065312,33,2,45,109,29.04200166
399.8979393,86.50000171,53,1,44,130,18.90284406
485.3032348,92.24860475,53,1,47,138,22.73680421
404.1271846,96.40270967,19,1,37,160,33.99290611
122.9690221,74.17070657,57,2,53,174,19.73606303
208.9133856,73.41825407,52,1,48,172,29.30373029
120.6057852,58.67968906,60,1,37,146,24.95157349
283.355242,60.56396114,28,2,56,148,29.63177155
218.0486855,84.55886443,33,1,57,123,30.23613779
271.9367173,89.3278228,19,2,44,145,32.89638656
483.3719308,60.06535817,53,2,22,158,29.97369655
236.273976,53.95269078,49,2,57,150,29.1716114
339.3084035,52.834417,25,2,45,140,33.98996361
342.1959238,61.72306567,30,2,51,108,34.59638018
496.8469969,56.8438026,35,1,29,173,22.64089749
471.5578496,48.96031126,36,1,27,141,24.56586121
428.929958,102.7605996,43,1,53,152,21.88943148
482.0494698,71.11590169,33,2,29,124,34.02328091
155.8313662,60.11546725,37,1,29,127,29.0379217
190.2890689,99.77758222,54,2,49,124,27.95473539
203.8782373,67.19351571,19,1,52,177,25.85225481
286.6327091,77.5093117,38,1,43,157,23.80479668
261.613848,97.76966561,50,1,45,119,24.43542051
498.9637027,91.67489402,45,2,59,117,34.54670432
378.3209467,85.19304143,44,2,54,117,33.56028326
456.3413033,96.68015483,57,2,42,152,21.1693309
465.1515927,83.78489627,19,1,54,139,28.56600671
354.1342096,73.3127415,43,2,36,169,28.76644948
265.6664399,73.27514123,35,2,56,146,23.80112428
251.7962879,64.90088522,48,1,58,141,24.9406817
105.0994216,66.36491383,57,2,59,121,34.69138915
313.1035281,92.80373408,48,2,30,104,33.44542059
320.1171847,80.12802837,33,2,42,140,27.69683683
472.8844743,88.11327063,45,2,47,176,34.24655576
245.6629278,84.62566546,24,2,25,156,32.08714909
110.5882487,75.55480393,38,1,39,168,34.24009341
202.7576629,78.29150672,59,2,52,178,24.2612861
436.1323235,78.02971034,37,2,42,177,24.8475647
458.8625872,88.11052723,58,2,40,107,28.89780419
452.1031708,64.59133354,20,1,37,167,25.90007822
469.9478807,64.89463812,43,1,23,139,32.16950675
413.7384742,89.07054934,23,1,59,104,21.34031637
497.7432315,97.8259459,57,2,36,168,30.61279722
118.496907,70.97749096,54,2,50,174,24.28599626
491.6538036,48.39376137,28,1,59,152,34.91339647
473.1197429,88.91556474,27,2,37,142,21.07624143
198.3797485,57.79269015,54,2,59,177,29.62633555
226.1297137,92.42544592,59,1,60,162,20.46036634
168.6083293,78.34122948,60,1,34,103,28.65771254
235.2100559,74.99869652,20,1,28,103,19.77668263
242.832081,54.69322045,50,2,49,138,28.08494236
289.9219715,67.82654446,26,2,51,180,25.22164974
285.1181126,57.77024065,38,1,29,132,27.14642177
420.9246007,56.3931334,47,2,24,121,32.976775
405.4232372,81.92026535,58,2,57,110,27.57867181
157.1061223,61.19448237,54,2,40,123,32.82773084
262.5281278,62.73535935,49,1,52,102,28.59479074
200.3756845,66.59921992,33,1,41,167,25.80381183
148.8696365,77.88338947,25,2,52,143,26.79360608
376.9851705,48.08646938,60,2,49,154,33.6324709
447.5600657,59.62517002,26,1,34,116,19.50364747
260.972907,73.98886718,49,2,23,141,22.27101112
123.72591,66.0349428,48,2,47,179,19.92126422
452.3254054,55.31996907,24,2,41,140,30.23314086
378.3306203,92.37890861,27,2,54,121,29.5027769
424.3657025,75.29164828,43,1,22,125,25.80732392
434.6000598,70.76907826,21,2,38,112,18.83625309
207.5737975,66.24915649,48,2,33,101,22.97139728
112.9330193,75.31095648,38,2,36,123,24.66126589
255.1535232,51.21274666,53,2,56,155,32.15459781
285.9936231,85.76191312,55,1,57,122,27.51979806
273.00617,90.79954379,41,1,40,172,27.51181254
368.4700468,101.5853171,25,2,26,132,22.59160019
138.6452044,98.47277797,45,1,47,145,26.42176351
496.5410811,46.1585116,30,2,25,116,28.32517072
461.7765976,63.56740087,23,2,53,173,19.34158371
478.7009615,54.28067172,42,1,58,171,26.4649555
496.6361732,68.14397396,22,2,31,133,25.11755906
259.846049,77.09497157,27,2,24,154,25.74891157
333.0994249,63.10890284,24,2,53,128,32.37279167
424.5047208,86.29624922,52,1,23,133,29.32441659
185.093423,72.37027947,28,2,22,118,28.72125182
260.7149537,85.21232238,21,2,45,113,19.72073279
296.4392173,72.69334681,59,1,47,119,21.40269149
431.6294175,74.18250679,48,1,52,132,21.23782106
484.8820859,77.26179437,32,2,58,101,28.0568722
402.2575895,71.58227277,26,1,50,177,22.27128879
104.1662413,72.03118641,50,1,31,153,24.49480255
458.6218668,68.24502437,53,2,28,112,25.11011799
187.1971607,76.02526318,57,2,35,178,24.11037277
356.7446546,64.83380398,50,2,36,105,26.91241275
441.7832961,77.15104281,58,2,40,152,21.35497061
308.8389127,85.76845964,19,2,40,126,26.8608441
171.7878634,75.86210726,37,2,56,139,19.89217152
291.847284,97.48510941,35,2,58,142,33.84566873
404.1991452,81.75235183,27,2,39,161,31.31115143
259.8420375,58.38794561,43,2,33,113,30.91125391
371.5195111,67.06539134,28,1,35,172,34.90668552
487.6419662,56.5448815,29,2,41,162,29.28416749
474.4336628,96.6976143,53,1,31,119,19.48328031
202.824325,78.19306347,18,1,29,130,22.9009397
113.2433897,66.41683749,44,1,58,134,31.86806971
192.2734067,87.43052132,33,2,40,173,28.94594305
449.91427,82.50912459,23,1,21,139,21.9506196
191.6828727,88.39654413,24,1,40,137,30.5569645
198.2228107,76.57411912,33,2,39,165,24.45061605
433.3231701,86.41810258,28,1,24,146,27.87221866
326.7845751,85.8812712,50,2,43,142,20.57358351
138.8116477,57.58093473,36,1,30,128,28.17771834
235.4052474,94.54883361,51,1,48,169,31.73709235
145.5160225,71.01498343,53,2,45,129,32.93923181
231.7202572,87.32896486,21,1,48,150,20.26577344
245.0890883,90.53461241,25,1,28,179,29.89114721
350.9184176,86.73573138,33,1,55,155,20.7207507
183.7721891,85.46834731,34,2,57,157,31.25715844
100.0310268,80.86661975,29,2,31,109,21.6905851
346.9893728,93.30968514,53,2,37,118,26.39458855
144.3774275,66.85031826,20,1,50,128,34.3213132
335.4736826,91.91352601,41,2,60,106,25.29186222
361.9117026,56.32897134,29,1,47,168,21.63863961
392.9796332,80.19894012,42,2,48,103,22.77485776
214.0311745,89.58275308,29,1,60,176,19.26925027
483.3110045,69.03309199,41,2,34,147,27.55187085
293.3272949,92.93072623,45,1,27,176,30.83885995
377.5883442,61.10100306,26,2,44,120,33.90975724
299.9680588,54.0780507,24,1,38,119,18.60914095
384.2385656,88.79063807,27,1,60,167,25.64973796
458.4601398,53.0488173,60,1,44,173,25.56299759
320.5548485,56.41532626,18,1,51,153,33.86084972
223.6849174,66.15994414,26,2,48,159,30.70636761
252.2616601,48.47728818,44,2,36,149,31.0412613
335.3222781,90.49282803,35,2,54,153,19.79930886
447.8069299,56.66373124,30,1,39,178,28.07652772
338.3067138,70.98248102,35,1,55,171,21.40313933
171.1801583,78.6471658,36,1,20,159,21.150957
302.7984223,77.13121322,21,2,23,151,18.92893736
273.6583974,68.05686926,47,2,32,114,29.77147209
104.0640379,63.54976844,50,2,36,122,28.49055569
203.5194038,81.75265814,35,1,25,135,31.63062025
112.8159987,85.21007029,41,1,31,163,19.70945533
181.1072875,92.23641966,40,1,51,125,24.26597683
407.3805634,75.02180212,57,2,39,159,25.69933617
308.0668485,73.04071982,58,2,26,166,19.53400289
210.0517847,73.14294139,26,1,33,169,23.89818145
143.1794139,67.46755535,35,2,59,129,24.27791612
478.6102568,52.74698224,43,1,32,113,22.96905505
177.9828975,79.19690335,22,1,32,175,34.52384754
433.1940739,85.20341615,19,1,24,163,25.87399388
400.516456,96.30057002,46,1,33,148,34.91300939
459.4285382,89.03644254,37,2,22,134,26.44287912
250.1809625,69.13448725,57,2,21,127,30.38256804
389.9223334,65.53569637,51,2,27,117,33.49098099
439.1022794,77.13407649,48,2,25,110,27.00295772
198.8628631,74.97965509,27,1,30,147,31.29680538
474.9527856,65.37764648,51,2,39,144,23.74236168
374.4816578,60.15195646,35,1,22,140,18.85730566
112.0239539,62.26885505,53,2,57,175,34.89783171
476.2758839,74.56200749,22,1,38,178,28.93537716
195.6211598,57.6739246,19,2,45,103,20.55629137
301.9914697,56.87317122,46,2,42,100,22.22165959
244.4662424,58.89836568,34,1,48,150,22.38430769
116.8153231,50.24423548,56,2,23,120,19.81244989
383.4852152,86.73662751,48,2,41,179,32.93262141
261.3905809,89.86094206,36,2,60,157,29.24797676
229.3961386,63.36968293,27,1,23,111,29.50712229
406.9121716,55.34368684,19,2,56,120,22.17746348
350.0802575,84.0890488,21,1,43,104,24.57211571
249.5559104,84.36780131,35,2,50,122,25.87871159
183.9284772,58.26890047,48,1,39,155,29.72158634
309.2077387,70.09341289,24,2,49,171,24.41725419
271.7899037,78.20934931,55,2,47,141,21.62655191
233.2531915,87.49970243,52,2,20,114,33.41364725
290.6361987,87.37313722,53,2,35,169,21.09082669
256.446734,49.18340755,29,2,46,114,27.73709248
406.489664,103.9722889,52,1,39,112,26.47857237
430.6985379,84.33570393,20,1,45,122,22.37514435
242.7918932,60.55273014,21,1,48,134,32.50785102
404.1931974,86.68525553,20,2,40,123,33.65633532
208.0034994,77.8233616,51,1,53,152,32.14566937
106.349556,59.70712754,28,2,24,107,24.315141
359.8909105,88.55915581,43,2,49,180,29.35524058
418.8297094,97.7983065,41,1,57,120,32.68317339
291.7025844,73.00804581,39,1,53,169,23.75248337
401.9294441,102.0359227,42,2,55,150,31.82297678
137.790518,89.16661595,29,1,59,144,25.86506049
455.0406767,68.94234123,51,2,21,103,25.5232908
180.6460187,81.77252516,47,2,21,126,32.82435786
385.5335554,81.84301511,25,2,58,172,28.31393704
203.3485546,59.83642826,38,2,38,126,19.47276884
268.9069797,70.00671243,42,1,43,136,23.12432142
284.3052749,104.1813542,50,2,23,106,20.61849838
159.947842,68.92053629,20,2,47,136,28.03058731
332.8646397,62.76088567,45,1,56,125,26.91997935
325.537836,98.99200634,43,1,31,127,19.24882722
119.7815623,83.8879216,59,1,44,172,32.73609505
460.1568757,86.69787916,58,2,43,120,26.76590088
280.2303866,80.9187189,26,1,20,178,32.0288622
312.5385068,66.06487659,51,2,28,176,34.98246765
390.4130182,96.78069734,52,2,55,143,20.7255173
221.9424797,55.94339671,56,1,39,141,28.4537873
336.8105662,84.80852014,21,2,32,153,29.23895639
490.2626743,59.78907461,20,1,44,129,28.23931566
108.0425127,75.05461238,50,1,32,137,28.19820623
142.8421547,103.2475313,47,1,39,178,19.26760861
238.5998222,66.17011689,21,2,39,179,20.4190567
117.0662201,99.33268977,40,1,51,115,30.42707313
458.0278387,89.57745581,23,1,44,162,21.00601718
372.5442708,52.65703088,34,1,20,172,31.26396062
209.8225374,93.2522341,60,1,32,171,26.24119425
197.6567346,86.42671913,26,2,57,109,28.9706703
371.4248082,80.54264227,54,1,43,173,31.31513173
